BANK,IFSC,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
ALLAHABAD BANK,ALLA0AU1441,ALLAHABAD  UP GRAMIN-SISAURA NASIR,"SISAURA NASIR,TEH.MOHAMMDI",8052302245,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1442,ALLAHABAD  UP GRAMIN-AJAN,"AJAN,TEH.MOHAMMDI",8052302202,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1443,ALLAHABAD  UP GRAMIN-HASANPUR KATAULI,"HASANPUR KATAULI,TEH.DHAURHARA,261502",8052302215,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1444,ALLAHABAD  UP GRAMIN-SISAYA KALAN,"SISSAYA KALAN,TEH.DHAURAHRA,226723",8052302244,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1445,ALLAHABAD  UP GRAMIN-AMIR NAGAR,"AMIR NAGAR,TEH.MOHAMMDI,262804",8052302203,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1446,ALLAHABAD  UP GRAMIN-MUDIA KHURD,"GURUDWARA BUILDING,MUDIA KHURD,P.O.DAODPUR,TEH.LAKHIMPUR",8052302228,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1447,ALLAHABAD UP GRAMIN-DHAKERWA,"DHAKERWA,RAMIA BEHAR,LAKHIMPUR-262907",8052302208,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1448,ALLAHABAD  UP GRAMIN-ABHAYAPUR,"ABHAYAPUR,TEH.DHAURAHARA,262724",8052302201,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1449,ALLAHABAD UP GRAMIN-NIGHASAN,"NIGHASAN,LAKHIMPUR-262903",8052302232,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1450,ALLAHABAD UP GRAMIN-MULLAPUR,"J.B. GANJ,PASGAWAN,LAKHIMPUR-261505",8052302229,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1451,ALLAHABAD  UP GRAMIN-RAKEHATI,"RAKEHATI,262903",8052302238,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1452,ALLAHABAD  UP GRAMIN-SUTHNA BARSOLA,"SUTHNA BARSOLA,P.O.TIKUNEA,262906",8052302246,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1453,ALLAHABAD  UP GRAMIN-BHEEKHAMPUR,BHEEKHAMPUR,8052302207,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1454,ALLAHABAD UP GRAMIN-KHAMARIA,"KHAMARIA,ISA NAGAR,LAKHIMPUR-262722",8052302217,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1455,ALLAHABAD UP GRAMIN-DHAURAHRA,"DHAURAHARA,LAKHIMPUR-262723",8052302209,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1456,ALLAHABAD  UP GRAMIN-NAUGAWAN,"NAUGAWAN,P.O.TRILOKPUR,TEH.NIGHASAN",8052302231,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1457,ALLAHABAD  UP GRAMIN-TRIKOLIA,"TRIKOLIA,TEH.NIGHASAN",8052302247,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1458,ALLAHABAD  UP GRAMIN-BAMNAGAR,"BAMNAGAR,P.O.BISGENPUR,TEH.NIGHASAN,262902",8052302205,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1459,ALLAHABAD  UP GRAMIN-RAMA PUR,"P.O.RAMAPUR,RAMAPUR,TEH.LAKHIMPUR",8052302239,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1460,ALLAHABAD  UP GRAMIN-PADARIA,"PADARIA,TEH.LAKHIMPUR,262901",8052302234,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1461,ALLAHABAD  UP GRAMIN-SAIDA PUR,"SAIDAPURP.O.PHOOL BEHAR,",8052302241,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1462,ALLAHABAD  UP GRAMIN-PATARASI,"PATARASI,P.O.BASAHA,TEH.LAKHIMPUR",8052302236,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1463,ALLAHABAD  UP GRAMIN-JAT PURWA,"JATPURWA,TEH.DHAURAHARE,262724",8052302216,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1464,ALLAHABAD  UP GRAMIN-RAIPUR,"RAIPUR,TEH.LAKHIMPUR,262802",8052302237,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1465,ALLAHABAD  UP GRAMIN-LAKESAR,"SKANDIPUR CHAURAHA,LAKESAR,MANSORA",8052302219,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1466,ALLAHABAD  UP GRAMIN-MOTI PUR,HARDWAHI BAZAR(MOTIPUR)MOTIPUR,8052302227,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1467,ALLAHABAD UP GRAMIN-GOLA,"ALIGANJ ROAD,GOLA GOKARAN NATH,KUMBHI,LAKHIMPUR-262802",8052302213,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1468,ALLAHABAD UP GRAMIN-PALIA KALAN,"PALIA KALAN,LAKHIMPUR-262902",8052302235,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1469,ALLAHABAD UP GRAMIN-MOHAMMADI,"MOHAMMADI,LAKHIMPUR-262804",8052302225,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1470,ALLAHABAD  UP GRAMIN-SARSAWA,"SARSAWA,P.O.BELWA MOTI,TEH.DHAWRAHARA",9792203555,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1471,ALLAHABAD  UP GRAMIN-GAURA,"KHAIYAN, P.O.BASAHAMAFI,TEH.DIST LAKHIMPUR-KHERI",8052302212,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1472,ALLAHABAD  UP GRAMIN-MADAWA,JASWANTNAGAR (MANDAWA)MOHAMMADAPUR,8052302101,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1473,ALLAHABAD  UP GRAMIN-MAIGALGANJ,"G.T ROAD (DELHI-LKO), MAIGALGANJ",8052302221,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1474,ALLAHABAD UP GRAMIN-LRP ROAD,"L.R.P.ROAD,LAKHIMPUR-262701",8052302218,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1475,ALLAHABAD  UP GRAMIN-NAKAHA PIPRI,LAKHIMPUR-ALIGANJ MARG NAKAHA PIPRI & NEARBY VILLAGE(SERVICE A) PIPRAWAN,8052302230,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1476,ALLAHABAD  UP GRAMIN-OEL,NEAR POLICE OUTPOST  TEH. LAKHIMPUR OEL 262724,8052302233,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1477,ALLAHABAD  UP GRAMIN-MITAULI,"MAIN MARKET, NEAR POST OFFICE  TEH. MOHAMMADI MITAULI",8052302224,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1478,ALLAHABAD  UP GRAMIN-MELA MAIDAN,MELA MAIDAN NIGHASAN ROAD LAKHIMPUR LAKHIMPUR 262701,8052302223,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1479,ALLAHABAD  UP GRAMIN-KAIMAHARA,KAIMAHARA MOHAMMDI ROAD NEAR POST OFFICE KAIMAHARA,8052302251,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1480,ALLAHABAD  UP GRAMIN-NEEM GAON,NEEMGAON CHAURAHA NEEMGAON CHAURAHA  NEEMGAON,8052302250,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1481,ALLAHABAD  UP GRAMIN-BEHJAM,BEHJAM LAKHIMPUR ROAD  BEHJAM,8052302249,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1482,ALLAHABAD  UP GRAMIN-MAHEWA GANJ,MAHEWAGANJ NIGHASAN ROAD MAHEWAGANJ MAHEWAGANJ 261506,8052302252,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1483,ALLAHABAD  UP GRAMIN-ANDESH NAGAR,ANDESHNAGAR PALIA ROAD  MAHEWAGANJ 262701,8052302253,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1484,ALLAHABAD  UP GRAMIN-LAGUCHA,LAGUCHA KHERI ROAD LAGUCHA LAGUCHA 262701,8052302254,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1485,ALLAHABAD UP GRAMIN-NAIPALAPUR,"NAIPALAPUR,KHAIRABAD,SITAPUR-261001",8052302108,SITAPUR,SITAPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1486,ALLAHABAD  UP GRAMIN-BHEERA ROAD,BHL CAMPUS PALIAKALANLAKHIMPUR KHERI,8052302211,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1487,ALLAHABAD  UP GRAMIN-MILL WARD,"BHL MILL CAMPUS,MILL WARD GOLALAKHIMPUR KHERI",8052302210,LAKHIMPUR KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1488,ALLAHABAD  UP GRAMIN-KACHWA BAZAR,KACHWA KACHWA BAZAR  KACHWA BAZAR 231501,9792203784,MIRZAPUR,MIRZAPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1489,ALLAHABAD  UP GRAMIN-KANASI,KANASI VILL - KANASI  KANASI 285205,8052302259,JALAUN,ORAI,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1490,ALLAHABAD  UP GRAMIN-DAKOR,DACOR VILL - DACOR  DACOR 285122,9792203778,JALAUN,ORAI,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1491,ALLAHABAD  UP GRAMIN-GAIPURA,GAIPURA GAIPURA GAIPURA KALNA 231303,9792203783,MIRZAPUR,MIRZAPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1492,ALLAHABAD  UP GRAMIN-SARILA,SARILA SARILA  SARILA 210432,8052302261,HAMIRPUR,MAHOBA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1493,ALLAHABAD  UP GRAMIN-KARTAL,KARTAL KARTAL  KARTAL 210129,8052302264,BANDA,BANDA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1494,ALLAHABAD  UP GRAMIN-CHANDAUT DANDA,CHANDAUT DANDA CHANDAUT DANDA  CHANDAUT DANDA,9792203563,HAMIRPUR,MAHOBA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1495,"ALLAHABAD  UP GRAMIN-KONCH ROAD, ORAI",ORAI KONCH ROAD  ORAI 285001,8052302255,JALAUN,ORAI,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1496,ALLAHABAD  UP GRAMIN-BARKACHA KALAN,BARKACHA KALAN BARKACHA KALAN  BARKACHA KALN 231001,9792203780,MIRZAPUR,MIRZAPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1497,ALLAHABAD  UP GRAMIN-JHANDA CHAURAHA,JHANDA CHAURAHA JHANDA CHAURAHA  JALAUN 285123,8052302258,JALAUN,ORAI,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1498,ALLAHABAD  UP GRAMIN-DABAK,CHUNAR DABAK  BAGURI 232102,9792203779,MIRZAPUR,MIRZAPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1499,ALLAHABAD  UP GRAMIN-PAKKA POKHRA,PAKKA POKHRA VILL- RAMAIPATTI MIRZAPUR RAMAIPATTI 231001,9792203781,MIRZAPUR,MIRZAPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1500,ALLAHABAD  UP GRAMIN-LAMIYARI,LAMIYARI LAMIYARI 210207 MAMSI BUJURG,9792203789,CHITRAKOOT,CHITRAKOOT,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1501,ALLAHABAD  UP GRAMIN-DINGWAHI,DINGWAHI DINGWAHI  NIWADA 210120,9792203790,BANDA,BANDA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1502,ALLAHABAD  UP GRAMIN-LODHIPUR NEWADA,NIWADA NIWADA  NIWADA 210501,8052302257,HAMIRPUR,MAHOBA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1503,ALLAHABAD UP GRAMIN- CHHAWNI BZ(BRH),"CHAWANI BAZAR,BAHRAICH-271801",8052302200,BAHRAICH,BAHRAICH,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1504,ALLAHABAD  UP GRAMIN-CHOPAN,CHOPAN BAZAR CHOPAN BAZAR CHOPAN CHOPAN 231205,9792203796,SONBHADRA,MIRZAPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1505,ALLAHABAD  UP GRAMIN-NADIHAR,NADIHAR NADIHAR NADIHAR RAJGARH 231001,9792203797,MIRZAPUR,MIRZAPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1506,ALLAHABAD  UP GRAMIN-LALGANJ,LALGANJ VILL-LALGANJ  LALGANJ,9792203798,MIRZAPUR,MIRZAPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1507,ALLAHABAD  UP GRAMIN-PALI,PALI VILL-PALI (MUDWAN) PALI JIGNA 231313,9792203799,MIRZAPUR,MIRZAPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1508,ALLAHABAD  UP GRAMIN-ICHAULI,ICHAULI VILL-ICHAULI  ICHAULI 210504,8052302263,HAMIRPUR,MAHOBA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1509,ALLAHABAD  UP GRAMIN-NADIGAON,NADIGAON VILL-NADIGAON  NADIGAON 285206,9792203802,JALAUN,ORAI,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1510,"ALLAHABAD  UP GRAMIN-MEDICAL COLLEGE,ORAI",MEDICAL COLLEGE ORAI ORAI ORAI 285001,9792203793,JALAUN,ORAI,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1511,ALLAHABAD  UP GRAMIN-MARDAN NAKA,BANDA MARDAN NAKA BANDA BANDA 210001,8052302265,BANDA,BANDA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1512,ALLAHABAD  UP GRAMIN-KOTRA,KOTRA VILL-KOTRA KOTRA KOTRA 285223,9792203795,JALAUN,ORAI,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1513,ALLAHABAD  UP GRAMIN-ITON,VILL - ITONITON 285129,8052302256,JALAUN,ORAI,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1514,ALLAHABAD  UP GRAMIN-MUHKONCHWA,VILL-BHARUHANA  BHARUHANA BHARUHANA,9792203782,MIRZAPUR,MIRZAPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1515,ALLAHABAD  UP GRAMIN-DALA,"VILL, PO -DALA, DISTT. SONBHADRA",9792203800,SONBHADRA,MIRZAPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1516,ALLAHABAD  UP GRAMIN-FATHA,"VILL -FATHA, PO-SADAR, DISTT. MIRZAPUR",9792203801,MIRZAPUR,MIRZAPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1517,ALLAHABAD  UP GRAMIN-SUJANPUR,"VILL & PO - SUJANPUR, LAKHIMPUR",8052302281,LAKHIMPUR,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1518,ALLAHABAD  UP GRAMIN-LUDHAURI,"VILL & PO - LUDHARI, LAKHIMPUR",8052302282,LAKHIMPUR,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1519,ALLAHABAD  UP GRAMIN-MOODAGALIB,"VILL & PO - MOODA GALIB, LAKHIMPUR",8052302283,LAKHIMPUR,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1520,ALLAHABAD  UP GRAMIN-BENI RAJAPUR,"VILL & PO - BENI RAJAPUR, LAKHIMPUR",8052302284,LAKHIMPUR,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1521,ALLAHABAD  UP GRAMIN-CHATAUNI,"VILL-CHATUNI, PO-CHIKHADI DHANDHAR DISTT- SITAPUR",8052302285,SITAPUR,BISWAN,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1522,ALLAHABAD  UP GRAMIN-KORAUNA,"VILL & POST-KAROUNA, DISTT- SITAPUR",8052302286,SITAPUR,SITAPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1523,ALLAHABAD  UP GRAMIN-BHADMARA,"VILL & POST-BHADMARA, DISTT- SITAPUR",8052302287,SITAPUR,BISWAN,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1524,ALLAHABAD  UP GRAMIN-SHAMSABAD,"VILL & POST-SHAMSHABAD, DISTT- SITAPUR",8052302288,SITAPUR,BISWAN,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1525,ALLAHABAD  UP GRAMIN-RIHAR,"VILL & POST-RIHAR, DISTT- SITAPUR",8052302289,SITAPUR,BISWAN,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1526,ALLAHABAD  UP GRAMIN-FATEH NAGAR,"VILL & POST-PHETENAGER, DISTT- SITAPUR",8052302290,SITAPUR,SITAPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1527,ALLAHABAD  UP GRAMIN-DEORANIA,DEORANIA,8052302291,SRAVASTHI,BHINGA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1528,ALLAHABAD  UP GRAMIN-PARSADEHARIA,PARSADEHARIA,8052302292,SRAVASTHI,BHINGA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1529,ALLAHABAD  UP GRAMIN-CHICHRI,CHICHRI,8052302293,SRAVASTHI,BHINGA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1530,ALLAHABAD  UP GRAMIN-MUJEHARA KALA,"VILL. MUJEHARA KALA POST. MUJEHARA, PIN CODE - 231312",8052302543,MIRZAPUR,MIRZAPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1531,ALLAHABAD  UP GRAMIN-DUBARA PAHARI,"VILL. DUBARAPAHARI ,POST - MAHUARI KALA,PIN CODE- 231307",9792203562,MIRZAPUR,MIRZAPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1532,ALLAHABAD  UP GRAMIN-KHAIRA,VILL. & POST- KHAIRA,8052302542,MIRZAPUR,MIRZAPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1533,ALLAHABAD  UP GRAMIN-KHANDEH,"VILLAGE & POST KHANDEH, PIN-210507",8052302278,HAMIRPUR,MAHOBA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1534,ALLAHABAD  UP GRAMIN-SURAULI BUJURG,"VILLAGE & POST SURAULI BUJURG, PIN-210301",8052302279,HAMIRPUR,MAHOBA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1535,ALLAHABAD  UP GRAMIN-SAIDNAGAR,"VILLAGE & POST SAIDNAGAR, PIN-285223",8052302280,JALAUN,ORAI,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1536,ALLAHABAD  UP GRAMIN-MUDERI,VILL & PO - MUDERI,9453763068,MAHOBA,MAHOBA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1537,ALLAHABAD  UP GRAMIN-BHAINSAUDHA,VILL & PO - BHAINSAUDHA,9450230644,CHITRAKOOT,CHITRAKOOT,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1538,ALLAHABAD  UP GRAMIN-GADARIYA,VILL & PO - GADARIYA,8052302272,BANDA,BANDA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1539,ALLAHABAD  UP GRAMIN-SINGHPUR PAHARIYA,VILL & PO - SINGHPUR,8052302273,BANDA,BANDA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1540,ALLAHABAD  UP GRAMIN-MAHOKHAR JAMUNI,VILL & PO - MAHOKHAR,8052302274,BANDA,BANDA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1541,ALLAHABAD  UP GRAMIN-MAWAI BUJURG,VILL & PO - MAWAI BUJURG,9651731820,BANDA,BANDA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1546,ALLAHABAD UP GRAMIN-KURRAHI,"TOWN/VILLAGE-KORAHEE, BLOCK-BISANDA, POST OFFICE-BISANDA, PIN CODE-210203",9792203590,BANDA,BANDA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1547,ALLAHABAD UP GRAMIN-SADHA,"TOWN/VILLAGE-SADHA, BLOCK-NARAINI, POST OFFICE-NARAINI, PIN CODE-210129",9792203590,BANDA,BANDA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1548,ALLAHABAD UP GRAMIN-INGUA MAU,"TOWN/VILLAGE-ENGUA, BLOCK-KAMASIN, POST OFFICE-KAMASIN, PIN CODE-210125",9450166901,BANDA,BANDA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1549,ALLAHABAD UP GRAMIN-DARERY,"TOWN/VILLAGE-DARERY, BLOCK-RAMIABEHAD, POST OFFICE-DARERY, PIN CODE-262907",8052302548,KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1550,ALLAHABAD UP GRAMIN-RAMPUR GRANT NO 18,"TOWN/VILLAGE-RAMPUR GRANT 18, BLOCK-BANKEGANJ, POST OFFICE-SANSARPUR, PIN CODE-262802",8052302547,KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1551,ALLAHABAD UP GRAMIN-DHAKHERWA NANKAR,"TOWN/VILLAGE-DHAKHERWA NANKAR, BLOCK-RAMIABEHAD, POST OFFICE-DHAKERWA, PIN CODE-262907",8052302546,KHERI,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1552,ALLAHABAD UP GRAMIN-KHASAHA MOHAMMADPUR,"TOWN/VILLAGE-KHASHA MOHAMMADPUR, BLOCK-TEZWAPUR, POST OFFICE-KHASHA MOHAMMADPUR, PIN CODE-271825",8052305565,BAHRAICH,BAHRAICH,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1553,ALLAHABAD UP GRAMIN-HARKHAPUR,"TOWN/VILLAGE-HARKHAPUR, BLOCK-MIHINPURWA, POST OFFICE-HARKHAPUR, PIN CODE-271855",8052302574,BAHRAICH,BAHRAICH,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1554,ALLAHABAD UP GRAMIN-JHALA,"TOWN/VILLAGE-JHALA, BLOCK-MIHINPURWA, POST OFFICE-MANGOURIA, PIN CODE-271855",8052302564,BAHRAICH,BAHRAICH,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1555,ALLAHABAD UP GRAMIN-MOHNIPUR,"TOWN/VILLAGE-MAJHAUA, BLOCK-IKAUNA, POST OFFICE-MADARA, PIN CODE-271845",8052302560,SRAWASTI,BHINGA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1556,ALLAHABAD UP GRAMIN-WAJIRGANJ,"FAKHARPUR, KAISARGANJ, SARAIJAGNA, BAHRAICH-271903",8052302569,BAHRAICH,BAHRAICH,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1557,ALLAHABAD UP GRAMIN-BIRHIMPUR BELAHAURA,"JARWAL, KAISARGANJ, BIRHIMPUR, BAHRAICH-271903",8726217178,BAHRAICH,BAHRAICH,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1558,ALLAHABAD UP GRAMIN-BHUREDI,"BAROKHAR KHURD, BAROKHAR KHURD, BAROKHAR, BANDA-210001",9792203592,BANDA,BANDA,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1559,ALLAHABAD UP GRAMIN-GARCHAPPA,"KARWI, MANIKPUR, MANIKPUR, CHITRAKOOT-210208",9415556520,CHITRAKOOT,CHITRAKOOT,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1560,ALLAHABAD UP GRAMIN-CHUREH KESERUA,"KARWI, MANIKPUR, MANIKPUR, CHITRAKOOT-210208",9792203677,CHITRAKOOT,CHITRAKOOT,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1561,ALLAHABAD UP GRAMIN-BHALLIA BUJURG,"GOLA, GOLA, BHALLIA BUJURG, LAKHIMPUR-262802",8052302523,LAKHIMPUR,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1562,ALLAHABAD UP GRAMIN-BELA PARSUA,"TIKUNIA, NIGHASAN, BELA PARSUA, LAKHIMPUR, 262906",8052302524,LAKHIMPUR,LAKHIMPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1563,ALLAHABAD UP GRAMIN-KULDOMARI,"DIBULGANJ, MYORPUR, KULDOMRI, SONBHADRA-231215",8052302576,SONBHADRA,MIRZAPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1564,ALLAHABAD UP GRAMIN-SANGOBANDH,"MYORPUR, MYORPUR, SANGOBANDH, SONBHADRA-231212",9580143871,SONBHADRA,MIRZAPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1565,ALLAHABAD UP GRAMIN-BEEHATGAUR,"MAHOLI, MISHRIKH, BEEHAT GAUR, SITAPUR-261141",9651513264,SITAPUR,SITAPUR,UTTAR PRADESH
ALLAHABAD BANK,ALLA0AU1566,ALLAHABAD UP GRAMIN-PATABOJH,"MAHOLI, MISHRIKH, PATABOJH, SITAPUR-261001",8052302286,SITAPUR,SITAPUR,UTTAR PRADESH
